timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717006942318,487,Отриати всіх героїв ,200,OK,Endurance Test 1-23,text,true,,581,129,100,100,http://localhost:3001/characters,465,0,353
1717006942302,503,Отриати всіх героїв ,200,OK,Endurance Test 1-5,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,369
1717006942347,457,Отриати всіх героїв ,200,OK,Endurance Test 1-96,text,true,,581,129,100,100,http://localhost:3001/characters,439,0,325
1717006942305,501,Отриати всіх героїв ,200,OK,Endurance Test 1-32,text,true,,581,129,100,100,http://localhost:3001/characters,471,0,369
1717006942309,495,Отриати всіх героїв ,200,OK,Endurance Test 1-2,text,true,,581,129,100,100,http://localhost:3001/characters,475,0,364
1717006942322,483,Отриати всіх героїв ,200,OK,Endurance Test 1-52,text,true,,581,129,100,100,http://localhost:3001/characters,462,0,353
1717006942317,487,Отриати всіх героїв ,200,OK,Endurance Test 1-69,text,true,,581,129,100,100,http://localhost:3001/characters,469,0,355
1717006942311,495,Отриати всіх героїв ,200,OK,Endurance Test 1-36,text,true,,581,129,100,100,http://localhost:3001/characters,468,0,364
1717006942321,483,Отриати всіх героїв ,200,OK,Endurance Test 1-18,text,true,,581,129,100,100,http://localhost:3001/characters,456,0,349
1717006942344,462,Отриати всіх героїв ,200,OK,Endurance Test 1-99,text,true,,581,129,100,100,http://localhost:3001/characters,437,0,331
1717006942322,484,Отриати всіх героїв ,200,OK,Endurance Test 1-67,text,true,,581,129,100,100,http://localhost:3001/characters,454,0,349
1717006942321,485,Отриати всіх героїв ,200,OK,Endurance Test 1-89,text,true,,581,129,100,100,http://localhost:3001/characters,460,0,354
1717006942303,502,Отриати всіх героїв ,200,OK,Endurance Test 1-44,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,369
1717006942303,503,Отриати всіх героїв ,200,OK,Endurance Test 1-63,text,true,,581,129,100,100,http://localhost:3001/characters,477,0,370
1717006942315,490,Отриати всіх героїв ,200,OK,Endurance Test 1-30,text,true,,581,129,100,100,http://localhost:3001/characters,461,0,359
1717006942311,494,Отриати всіх героїв ,200,OK,Endurance Test 1-62,text,true,,581,129,100,100,http://localhost:3001/characters,472,0,362
1717006942320,486,Отриати всіх героїв ,200,OK,Endurance Test 1-22,text,true,,581,129,100,100,http://localhost:3001/characters,456,0,354
1717006942310,495,Отриати всіх героїв ,200,OK,Endurance Test 1-25,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,361
1717006942312,493,Отриати всіх героїв ,200,OK,Endurance Test 1-60,text,true,,581,129,100,100,http://localhost:3001/characters,472,0,360
1717006942309,495,Отриати всіх героїв ,200,OK,Endurance Test 1-12,text,true,,581,129,100,100,http://localhost:3001/characters,472,0,364
1717006942308,498,Отриати всіх героїв ,200,OK,Endurance Test 1-45,text,true,,581,129,100,100,http://localhost:3001/characters,474,0,366
1717006942314,491,Отриати всіх героїв ,200,OK,Endurance Test 1-59,text,true,,581,129,100,100,http://localhost:3001/characters,470,0,360
1717006942319,486,Отриати всіх героїв ,200,OK,Endurance Test 1-19,text,true,,581,129,100,100,http://localhost:3001/characters,466,0,354
1717006942312,492,Отриати всіх героїв ,200,OK,Endurance Test 1-37,text,true,,581,129,100,100,http://localhost:3001/characters,474,0,363
1717006942319,485,Отриати всіх героїв ,200,OK,Endurance Test 1-14,text,true,,581,129,100,100,http://localhost:3001/characters,463,0,355
1717006942312,494,Отриати всіх героїв ,200,OK,Endurance Test 1-58,text,true,,581,129,100,100,http://localhost:3001/characters,467,0,357
1717006942312,492,Отриати всіх героїв ,200,OK,Endurance Test 1-13,text,true,,581,129,100,100,http://localhost:3001/characters,463,0,359
1717006942321,483,Отриати всіх героїв ,200,OK,Endurance Test 1-82,text,true,,581,129,100,100,http://localhost:3001/characters,465,0,348
1717006942304,502,Отриати всіх героїв ,200,OK,Endurance Test 1-27,text,true,,581,129,100,100,http://localhost:3001/characters,478,0,368
1717006942313,491,Отриати всіх героїв ,200,OK,Endurance Test 1-3,text,true,,581,129,100,100,http://localhost:3001/characters,470,0,356
1717006942303,502,Отриати всіх героїв ,200,OK,Endurance Test 1-34,text,true,,581,129,100,100,http://localhost:3001/characters,479,0,373
1717006942316,489,Отриати всіх героїв ,200,OK,Endurance Test 1-40,text,true,,581,129,100,100,http://localhost:3001/characters,469,0,354
1717006942307,498,Отриати всіх героїв ,200,OK,Endurance Test 1-16,text,true,,581,129,100,100,http://localhost:3001/characters,468,0,361
1717006942304,502,Отриати всіх героїв ,200,OK,Endurance Test 1-43,text,true,,581,129,100,100,http://localhost:3001/characters,477,0,370
1717006942310,496,Отриати всіх героїв ,200,OK,Endurance Test 1-79,text,true,,581,129,100,100,http://localhost:3001/characters,468,0,362
1717006942313,493,Отриати всіх героїв ,200,OK,Endurance Test 1-84,text,true,,581,129,100,100,http://localhost:3001/characters,464,0,362
1717006942321,484,Отриати всіх героїв ,200,OK,Endurance Test 1-31,text,true,,581,129,100,100,http://localhost:3001/characters,463,0,355
1717006942303,501,Отриати всіх героїв ,200,OK,Endurance Test 1-7,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,369
1717006942306,498,Отриати всіх героїв ,200,OK,Endurance Test 1-15,text,true,,581,129,100,100,http://localhost:3001/characters,471,0,363
1717006942309,496,Отриати всіх героїв ,200,OK,Endurance Test 1-42,text,true,,581,129,100,100,http://localhost:3001/characters,475,0,362
1717006942309,495,Отриати всіх героїв ,200,OK,Endurance Test 1-33,text,true,,581,129,100,100,http://localhost:3001/characters,476,0,363
1717006942309,496,Отриати всіх героїв ,200,OK,Endurance Test 1-24,text,true,,581,129,100,100,http://localhost:3001/characters,475,0,367
1717006942303,503,Отриати всіх героїв ,200,OK,Endurance Test 1-66,text,true,,581,129,100,100,http://localhost:3001/characters,474,0,366
1717006942309,497,Отриати всіх героїв ,200,OK,Endurance Test 1-51,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,363
1717006942304,501,Отриати всіх героїв ,200,OK,Endurance Test 1-75,text,true,,581,129,100,100,http://localhost:3001/characters,480,0,370
1717006942311,494,Отриати всіх героїв ,200,OK,Endurance Test 1-4,text,true,,581,129,100,100,http://localhost:3001/characters,469,0,361
1717006942309,497,Отриати всіх героїв ,200,OK,Endurance Test 1-55,text,true,,581,129,100,100,http://localhost:3001/characters,470,0,366
1717006942312,493,Отриати всіх героїв ,200,OK,Endurance Test 1-86,text,true,,581,129,100,100,http://localhost:3001/characters,472,0,364
1717006942310,495,Отриати всіх героїв ,200,OK,Endurance Test 1-50,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,365
1717006942304,501,Отриати всіх героїв ,200,OK,Endurance Test 1-83,text,true,,581,129,100,100,http://localhost:3001/characters,475,0,371
1717006942311,494,Отриати всіх героїв ,200,OK,Endurance Test 1-91,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,360
1717006942308,497,Отриати всіх героїв ,200,OK,Endurance Test 1-65,text,true,,581,129,100,100,http://localhost:3001/characters,476,0,364
1717006942310,495,Отриати всіх героїв ,200,OK,Endurance Test 1-48,text,true,,581,129,100,100,http://localhost:3001/characters,475,0,360
1717006942311,495,Отриати всіх героїв ,200,OK,Endurance Test 1-47,text,true,,581,129,100,100,http://localhost:3001/characters,466,0,359
1717006942310,494,Отриати всіх героїв ,200,OK,Endurance Test 1-11,text,true,,581,129,100,100,http://localhost:3001/characters,467,0,362
1717006942313,492,Отриати всіх героїв ,200,OK,Endurance Test 1-93,text,true,,581,129,100,100,http://localhost:3001/characters,472,0,363
1717006942312,493,Отриати всіх героїв ,200,OK,Endurance Test 1-10,text,true,,581,129,100,100,http://localhost:3001/characters,466,0,361
1717006942312,493,Отриати всіх героїв ,200,OK,Endurance Test 1-54,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,363
1717006942320,485,Отриати всіх героїв ,200,OK,Endurance Test 1-29,text,true,,581,129,100,100,http://localhost:3001/characters,456,0,354
1717006942303,502,Отриати всіх героїв ,200,OK,Endurance Test 1-73,text,true,,581,129,100,100,http://localhost:3001/characters,475,0,369
1717006942310,495,Отриати всіх героїв ,200,OK,Endurance Test 1-46,text,true,,581,129,100,100,http://localhost:3001/characters,473,0,361
1717006942319,486,Отриати всіх героїв ,200,OK,Endurance Test 1-41,text,true,,581,129,100,100,http://localhost:3001/characters,463,0,350
1717006942317,489,Отриати всіх героїв ,200,OK,Endurance Test 1-68,text,true,,581,129,100,100,http://localhost:3001/characters,463,0,353
1717006942311,494,Отриати всіх героїв ,200,OK,Endurance Test 1-80,text,true,,581,129,100,100,http://localhost:3001/characters,472,0,364
1717006942322,483,Отриати всіх героїв ,200,OK,Endurance Test 1-85,text,true,,581,129,100,100,http://localhost:3001/characters,454,0,352
1717006942313,492,Отриати всіх героїв ,200,OK,Endurance Test 1-26,text,true,,581,129,100,100,http://localhost:3001/characters,472,0,363
1717006942312,493,Отриати всіх героїв ,200,OK,Endurance Test 1-72,text,true,,581,129,100,100,http://localhost:3001/characters,470,0,363
1717006942309,495,Отриати всіх героїв ,200,OK,Endurance Test 1-9,text,true,,581,129,100,100,http://localhost:3001/characters,474,0,366
1717006942309,496,Отриати всіх героїв ,200,OK,Endurance Test 1-28,text,true,,581,129,100,100,http://localhost:3001/characters,474,0,361
1717006942321,484,Отриати всіх героїв ,200,OK,Endurance Test 1-90,text,true,,581,129,100,100,http://localhost:3001/characters,457,0,349
1717006942308,497,Отриати всіх героїв ,200,OK,Endurance Test 1-77,text,true,,581,129,100,100,http://localhost:3001/characters,474,0,366
1717006942308,497,Отриати всіх героїв ,200,OK,Endurance Test 1-88,text,true,,581,129,100,100,http://localhost:3001/characters,468,0,366
1717006942319,487,Отриати всіх героїв ,200,OK,Endurance Test 1-35,text,true,,581,129,100,100,http://localhost:3001/characters,459,0,357
1717006942341,464,Отриати всіх героїв ,200,OK,Endurance Test 1-97,text,true,,581,129,100,100,http://localhost:3001/characters,443,0,332
1717006942319,487,Отриати всіх героїв ,200,OK,Endurance Test 1-53,text,true,,581,129,100,100,http://localhost:3001/characters,461,0,355
1717006942320,485,Отриати всіх героїв ,200,OK,Endurance Test 1-61,text,true,,581,129,100,100,http://localhost:3001/characters,465,0,351
1717006942320,484,Отриати всіх героїв ,200,OK,Endurance Test 1-87,text,true,,581,129,100,100,http://localhost:3001/characters,465,0,350
1717006942322,483,Отриати всіх героїв ,200,OK,Endurance Test 1-74,text,true,,581,129,100,100,http://localhost:3001/characters,461,0,351
1717006942347,458,Отриати всіх героїв ,200,OK,Endurance Test 1-100,text,true,,581,129,100,100,http://localhost:3001/characters,436,0,323
1717006942313,492,Отриати всіх героїв ,200,OK,Endurance Test 1-39,text,true,,581,129,100,100,http://localhost:3001/characters,470,0,362
1717006942344,461,Отриати всіх героїв ,200,OK,Endurance Test 1-98,text,true,,581,129,100,100,http://localhost:3001/characters,438,0,325
1717006942314,491,Отриати всіх героїв ,200,OK,Endurance Test 1-56,text,true,,581,129,100,100,http://localhost:3001/characters,469,0,356
1717006942315,491,Отриати всіх героїв ,200,OK,Endurance Test 1-71,text,true,,581,129,100,100,http://localhost:3001/characters,461,0,354
1717006942303,502,Отриати всіх героїв ,200,OK,Endurance Test 1-78,text,true,,581,129,100,100,http://localhost:3001/characters,482,0,368
1717006942312,493,Отриати всіх героїв ,200,OK,Endurance Test 1-92,text,true,,581,129,100,100,http://localhost:3001/characters,471,0,362
1717006943032,418,Отримати героя за id ,200,OK,Endurance Test 1-47,text,true,,266,130,100,100,http://localhost:3001/character/2,418,0,0
1717006943016,421,Отримати героя за id ,200,OK,Endurance Test 1-34,text,true,,266,130,100,100,http://localhost:3001/character/2,420,0,0
1717006943025,415,Отримати героя за id ,200,OK,Endurance Test 1-7,text,true,,266,130,100,100,http://localhost:3001/character/2,415,0,0
1717006943024,451,Отримати героя за id ,200,OK,Endurance Test 1-28,text,true,,266,130,100,100,http://localhost:3001/character/2,429,0,0
1717006943027,452,Отримати героя за id ,200,OK,Endurance Test 1-85,text,true,,266,130,100,100,http://localhost:3001/character/2,424,0,0
1717006943034,445,Отримати героя за id ,200,OK,Endurance Test 1-39,text,true,,266,130,100,100,http://localhost:3001/character/2,419,0,0
1717006943021,454,Отримати героя за id ,200,OK,Endurance Test 1-60,text,true,,266,130,100,100,http://localhost:3001/character/2,432,0,0
1717006943020,452,Отримати героя за id ,200,OK,Endurance Test 1-50,text,true,,266,130,100,100,http://localhost:3001/character/2,433,0,0
1717006943032,406,Отримати героя за id ,200,OK,Endurance Test 1-48,text,true,,266,130,100,100,http://localhost:3001/character/2,406,0,0
1717006943017,453,Отримати героя за id ,200,OK,Endurance Test 1-81,text,true,,266,130,100,100,http://localhost:3001/character/2,436,0,0
1717006943016,456,Отримати героя за id ,200,OK,Endurance Test 1-30,text,true,,266,130,100,100,http://localhost:3001/character/2,438,0,0
1717006943035,411,Отримати героя за id ,200,OK,Endurance Test 1-17,text,true,,266,130,100,100,http://localhost:3001/character/2,411,0,0
1717006943030,441,Отримати героя за id ,200,OK,Endurance Test 1-22,text,true,,266,130,100,100,http://localhost:3001/character/2,423,0,0
1717006943124,347,Отримати героя за id ,200,OK,Endurance Test 1-38,text,true,,266,130,100,100,http://localhost:3001/character/2,323,0,0
1717006943119,354,Отримати героя за id ,200,OK,Endurance Test 1-2,text,true,,266,130,100,100,http://localhost:3001/character/2,334,0,0
1717006943034,415,Отримати героя за id ,200,OK,Endurance Test 1-78,text,true,,266,130,100,100,http://localhost:3001/character/2,415,0,0
1717006943033,439,Отримати героя за id ,200,OK,Endurance Test 1-77,text,true,,266,130,100,100,http://localhost:3001/character/2,420,0,0
1717006943024,413,Отримати героя за id ,200,OK,Endurance Test 1-68,text,true,,266,130,100,100,http://localhost:3001/character/2,412,0,0
1717006943128,315,Отримати героя за id ,200,OK,Endurance Test 1-93,text,true,,266,130,100,100,http://localhost:3001/character/2,315,0,0
1717006943027,444,Отримати героя за id ,200,OK,Endurance Test 1-18,text,true,,266,130,100,100,http://localhost:3001/character/2,426,0,0
1717006943017,425,Отримати героя за id ,200,OK,Endurance Test 1-90,text,true,,266,130,100,100,http://localhost:3001/character/2,425,0,0
1717006943030,412,Отримати героя за id ,200,OK,Endurance Test 1-76,text,true,,266,130,100,100,http://localhost:3001/character/2,412,0,0
1717006943022,421,Отримати героя за id ,200,OK,Endurance Test 1-54,text,true,,266,130,100,100,http://localhost:3001/character/2,421,0,0
1717006943017,454,Отримати героя за id ,200,OK,Endurance Test 1-66,text,true,,266,130,100,100,http://localhost:3001/character/2,436,0,0
1717006943124,323,Отримати героя за id ,200,OK,Endurance Test 1-58,text,true,,266,130,100,100,http://localhost:3001/character/2,323,0,0
1717006943029,413,Отримати героя за id ,200,OK,Endurance Test 1-98,text,true,,266,130,100,100,http://localhost:3001/character/2,413,0,0
1717006943025,446,Отримати героя за id ,200,OK,Endurance Test 1-56,text,true,,266,130,100,100,http://localhost:3001/character/2,418,0,0
1717006943027,444,Отримати героя за id ,200,OK,Endurance Test 1-92,text,true,,266,130,100,100,http://localhost:3001/character/2,417,0,0
1717006943025,420,Отримати героя за id ,200,OK,Endurance Test 1-99,text,true,,266,130,100,100,http://localhost:3001/character/2,420,0,0
1717006943028,412,Отримати героя за id ,200,OK,Endurance Test 1-46,text,true,,266,130,100,100,http://localhost:3001/character/2,412,0,0
1717006943030,410,Отримати героя за id ,200,OK,Endurance Test 1-49,text,true,,266,130,100,100,http://localhost:3001/character/2,410,0,0
1717006943028,419,Отримати героя за id ,200,OK,Endurance Test 1-45,text,true,,266,130,100,100,http://localhost:3001/character/2,419,0,0
1717006943025,424,Отримати героя за id ,200,OK,Endurance Test 1-12,text,true,,266,130,100,100,http://localhost:3001/character/2,424,0,0
1717006943016,430,Отримати героя за id ,200,OK,Endurance Test 1-95,text,true,,266,130,100,100,http://localhost:3001/character/2,430,0,0
1717006943022,449,Отримати героя за id ,200,OK,Endurance Test 1-51,text,true,,266,130,100,100,http://localhost:3001/character/2,422,0,0
1717006943032,411,Отримати героя за id ,200,OK,Endurance Test 1-14,text,true,,266,130,100,100,http://localhost:3001/character/2,411,0,0
1717006943017,431,Отримати героя за id ,200,OK,Endurance Test 1-11,text,true,,266,130,100,100,http://localhost:3001/character/2,431,0,0
1717006943031,410,Отримати героя за id ,200,OK,Endurance Test 1-5,text,true,,266,130,100,100,http://localhost:3001/character/2,409,0,0
1717006943214,358,Отримати героя за id ,200,OK,Endurance Test 1-89,text,true,,266,130,100,100,http://localhost:3001/character/2,334,0,0
1717006943022,593,Отримати героя за id ,200,OK,Endurance Test 1-33,text,true,,266,130,100,100,http://localhost:3001/character/2,593,0,0
1717006943033,533,Отримати героя за id ,200,OK,Endurance Test 1-64,text,true,,266,130,100,100,http://localhost:3001/character/2,507,0,0
1717006943028,553,Отримати героя за id ,200,OK,Endurance Test 1-25,text,true,,266,130,100,100,http://localhost:3001/character/2,523,0,0
1717006943025,543,Отримати героя за id ,200,OK,Endurance Test 1-82,text,true,,266,130,100,100,http://localhost:3001/character/2,525,0,0
1717006943028,538,Отримати героя за id ,200,OK,Endurance Test 1-37,text,true,,266,130,100,100,http://localhost:3001/character/2,522,0,0
1717006943024,553,Отримати героя за id ,200,OK,Endurance Test 1-21,text,true,,266,130,100,100,http://localhost:3001/character/2,522,0,0
1717006943135,435,Отримати героя за id ,200,OK,Endurance Test 1-84,text,true,,266,130,100,100,http://localhost:3001/character/2,403,0,0
1717006943026,551,Отримати героя за id ,200,OK,Endurance Test 1-36,text,true,,266,130,100,100,http://localhost:3001/character/2,509,0,0
1717006943124,445,Отримати героя за id ,200,OK,Endurance Test 1-31,text,true,,266,130,100,100,http://localhost:3001/character/2,411,0,0
1717006943025,553,Отримати героя за id ,200,OK,Endurance Test 1-53,text,true,,266,130,100,100,http://localhost:3001/character/2,525,0,0
1717006943016,550,Отримати героя за id ,200,OK,Endurance Test 1-26,text,true,,266,130,100,100,http://localhost:3001/character/2,529,0,0
1717006943034,546,Отримати героя за id ,200,OK,Endurance Test 1-67,text,true,,266,130,100,100,http://localhost:3001/character/2,515,0,0
1717006943029,552,Отримати героя за id ,200,OK,Endurance Test 1-8,text,true,,266,130,100,100,http://localhost:3001/character/2,522,0,0
1717006943016,565,Отримати героя за id ,200,OK,Endurance Test 1-42,text,true,,266,130,100,100,http://localhost:3001/character/2,531,0,0
1717006943033,537,Отримати героя за id ,200,OK,Endurance Test 1-3,text,true,,266,130,100,100,http://localhost:3001/character/2,505,0,0
1717006943214,354,Отримати героя за id ,200,OK,Endurance Test 1-74,text,true,,266,130,100,100,http://localhost:3001/character/2,333,0,0
1717006943028,540,Отримати героя за id ,200,OK,Endurance Test 1-70,text,true,,266,130,100,100,http://localhost:3001/character/2,519,0,0
1717006943130,451,Отримати героя за id ,200,OK,Endurance Test 1-91,text,true,,266,130,100,100,http://localhost:3001/character/2,420,0,0
1717006943214,362,Отримати героя за id ,200,OK,Endurance Test 1-27,text,true,,266,130,100,100,http://localhost:3001/character/2,324,0,0
1717006943127,315,Отримати героя за id ,200,OK,Endurance Test 1-16,text,true,,266,130,100,100,http://localhost:3001/character/2,315,0,0
1717006943035,531,Отримати героя за id ,200,OK,Endurance Test 1-1,text,true,,266,130,100,100,http://localhost:3001/character/2,506,0,0
1717006943202,364,Отримати героя за id ,200,OK,Endurance Test 1-75,text,true,,266,130,100,100,http://localhost:3001/character/2,334,0,0
1717006943021,558,Отримати героя за id ,200,OK,Endurance Test 1-88,text,true,,266,130,100,100,http://localhost:3001/character/2,514,0,0
1717006943026,541,Отримати героя за id ,200,OK,Endurance Test 1-83,text,true,,266,130,100,100,http://localhost:3001/character/2,520,0,0
1717006943021,560,Отримати героя за id ,200,OK,Endurance Test 1-65,text,true,,266,130,100,100,http://localhost:3001/character/2,530,0,0
1717006943120,445,Отримати героя за id ,200,OK,Endurance Test 1-79,text,true,,266,130,100,100,http://localhost:3001/character/2,424,0,0
1717006943029,541,Отримати героя за id ,200,OK,Endurance Test 1-55,text,true,,266,130,100,100,http://localhost:3001/character/2,514,0,0
1717006943028,542,Отримати героя за id ,200,OK,Endurance Test 1-80,text,true,,266,130,100,100,http://localhost:3001/character/2,509,0,0
1717006943124,485,Отримати героя за id ,200,OK,Endurance Test 1-61,text,true,,266,130,100,100,http://localhost:3001/character/2,485,0,0
1717006943016,593,Отримати героя за id ,200,OK,Endurance Test 1-44,text,true,,266,130,100,100,http://localhost:3001/character/2,593,0,0
1717006943033,537,Отримати героя за id ,200,OK,Endurance Test 1-35,text,true,,266,130,100,100,http://localhost:3001/character/2,519,0,0
1717006943023,546,Отримати героя за id ,200,OK,Endurance Test 1-62,text,true,,266,130,100,100,http://localhost:3001/character/2,524,0,0
1717006943124,443,Отримати героя за id ,200,OK,Endurance Test 1-94,text,true,,266,130,100,100,http://localhost:3001/character/2,420,0,0
1717006943025,572,Отримати героя за id ,200,OK,Endurance Test 1-41,text,true,,266,130,100,100,http://localhost:3001/character/2,513,0,0
1717006943020,555,Отримати героя за id ,200,OK,Endurance Test 1-15,text,true,,266,130,100,100,http://localhost:3001/character/2,530,0,0
1717006943034,544,Отримати героя за id ,200,OK,Endurance Test 1-57,text,true,,266,130,100,100,http://localhost:3001/character/2,512,0,0
1717006943020,548,Отримати героя за id ,200,OK,Endurance Test 1-63,text,true,,266,130,100,100,http://localhost:3001/character/2,527,0,0
1717006943017,561,Отримати героя за id ,200,OK,Endurance Test 1-43,text,true,,266,130,100,100,http://localhost:3001/character/2,535,0,0
1717006943125,445,Отримати героя за id ,200,OK,Endurance Test 1-71,text,true,,266,130,100,100,http://localhost:3001/character/2,425,0,0
1717006943026,552,Отримати героя за id ,200,OK,Endurance Test 1-24,text,true,,266,130,100,100,http://localhost:3001/character/2,510,0,0
1717006943017,561,Отримати героя за id ,200,OK,Endurance Test 1-9,text,true,,266,130,100,100,http://localhost:3001/character/2,522,0,0
1717006943027,543,Отримати героя за id ,200,OK,Endurance Test 1-59,text,true,,266,130,100,100,http://localhost:3001/character/2,511,0,0
1717006943024,547,Отримати героя за id ,200,OK,Endurance Test 1-52,text,true,,266,130,100,100,http://localhost:3001/character/2,513,0,0
1717006943030,540,Отримати героя за id ,200,OK,Endurance Test 1-97,text,true,,266,130,100,100,http://localhost:3001/character/2,508,0,0
1717006943037,538,Отримати героя за id ,200,OK,Endurance Test 1-32,text,true,,266,130,100,100,http://localhost:3001/character/2,497,0,0
1717006943127,454,Отримати героя за id ,200,OK,Endurance Test 1-40,text,true,,266,130,100,100,http://localhost:3001/character/2,424,0,0
1717006943023,553,Отримати героя за id ,200,OK,Endurance Test 1-72,text,true,,266,130,100,100,http://localhost:3001/character/2,512,0,0
1717006943024,547,Отримати героя за id ,200,OK,Endurance Test 1-6,text,true,,266,130,100,100,http://localhost:3001/character/2,526,0,0
1717006943015,582,Отримати героя за id ,200,OK,Endurance Test 1-96,text,true,,266,130,100,100,http://localhost:3001/character/2,521,0,0
1717006943021,550,Отримати героя за id ,200,OK,Endurance Test 1-10,text,true,,266,130,100,100,http://localhost:3001/character/2,527,0,0
1717006943130,441,Отримати героя за id ,200,OK,Endurance Test 1-86,text,true,,266,130,100,100,http://localhost:3001/character/2,406,0,0
1717006943025,546,Отримати героя за id ,200,OK,Endurance Test 1-19,text,true,,266,130,100,100,http://localhost:3001/character/2,521,0,0
1717006943118,453,Отримати героя за id ,200,OK,Endurance Test 1-100,text,true,,266,130,100,100,http://localhost:3001/character/2,419,0,0
1717006943028,543,Отримати героя за id ,200,OK,Endurance Test 1-87,text,true,,266,130,100,100,http://localhost:3001/character/2,521,0,0
1717006943030,541,Отримати героя за id ,200,OK,Endurance Test 1-4,text,true,,266,130,100,100,http://localhost:3001/character/2,505,0,0
1717006943022,549,Отримати героя за id ,200,OK,Endurance Test 1-20,text,true,,266,130,100,100,http://localhost:3001/character/2,516,0,0
1717006943016,555,Отримати героя за id ,200,OK,Endurance Test 1-23,text,true,,266,130,100,100,http://localhost:3001/character/2,530,0,0
1717006943032,535,Отримати героя за id ,200,OK,Endurance Test 1-29,text,true,,266,130,100,100,http://localhost:3001/character/2,514,0,0
1717006943036,579,Отримати героя за id ,200,OK,Endurance Test 1-73,text,true,,266,130,100,100,http://localhost:3001/character/2,579,0,0
1717006943021,558,Отримати героя за id ,200,OK,Endurance Test 1-69,text,true,,266,130,100,100,http://localhost:3001/character/2,525,0,0
1717006943127,442,Отримати героя за id ,200,OK,Endurance Test 1-13,text,true,,266,130,100,100,http://localhost:3001/character/2,412,0,0
1717006943505,181,Створити героя ,200,OK,Endurance Test 1-85,text,true,,263,236,100,100,http://localhost:3001/character,181,0,0
1717006943543,144,Створити героя ,200,OK,Endurance Test 1-81,text,true,,263,236,100,100,http://localhost:3001/character,144,0,0
1717006943541,147,Створити героя ,200,OK,Endurance Test 1-18,text,true,,263,236,100,100,http://localhost:3001/character,147,0,0
1717006943542,144,Створити героя ,200,OK,Endurance Test 1-92,text,true,,263,236,100,100,http://localhost:3001/character,144,0,0
1717006943543,144,Створити героя ,200,OK,Endurance Test 1-2,text,true,,263,236,100,100,http://localhost:3001/character,144,0,0
1717006943543,143,Створити героя ,200,OK,Endurance Test 1-98,text,true,,263,236,100,100,http://localhost:3001/character,143,0,0
1717006943544,142,Створити героя ,200,OK,Endurance Test 1-78,text,true,,263,236,100,100,http://localhost:3001/character,142,0,0
1717006943506,180,Створити героя ,200,OK,Endurance Test 1-28,text,true,,263,236,100,100,http://localhost:3001/character,180,0,0
